dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_2000,exp134,youthful_edison,0.13043825328350067,0.13453447818756104,0.05285964533686638,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp134.md),meta data model,18/11/2017
