dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_500_image,exp3,youthful_edison,0.14756126701831818,0.14790481328964233,,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp3.md),meta data model,13/11/2017
