dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_500_image,exp58,youthful_edison,0.13773219287395477,0.1471959948539734,,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp58.md),meta data model,13/11/2017
