dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_500_image,exp37,youthful_edison,0.12825308740139008,0.13850261270999908,,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp37.md),meta data model,13/11/2017
