dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_500_image,exp39,youthful_edison,0.13628219068050385,0.1405663639307022,,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp39.md),meta data model,13/11/2017
