dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_500_image,exp44,youthful_edison,0.1336694210767746,0.13789726793766022,,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp44.md),meta data model,13/11/2017
