dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_500_image,exp56,youthful_edison,0.14077569544315338,0.14798687398433685,,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp56.md),meta data model,13/11/2017
