dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_500_image,exp38,youthful_edison,0.13120043277740479,0.13751822710037231,,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp38.md),meta data model,13/11/2017
