dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_500_image,exp11,youthful_edison,0.1447717696428299,0.1468387097120285,,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp11.md),meta data model,13/11/2017
