dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_500_image,exp92,youthful_edison,0.14043812453746796,0.14616917073726654,,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp92.md),meta data model,13/11/2017
