dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_500_image,exp77,youthful_edison,0.1299179345369339,0.13762420415878296,,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp77.md),meta data model,13/11/2017
