dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_500_image,exp36,youthful_edison,0.13033156096935272,0.13637696206569672,,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp36.md),meta data model,13/11/2017
