dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_500_image,exp30,youthful_edison,0.133453369140625,0.13697679340839386,,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp30.md),meta data model,13/11/2017
