dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_500_image,exp75,youthful_edison,0.1291877031326294,0.13625644147396088,,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp75.md),meta data model,13/11/2017
