dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_500_image,exp5,youthful_edison,0.14161984622478485,0.14435932040214539,,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp5.md),meta data model,13/11/2017
