dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_500_image,exp13,youthful_edison,0.14851577579975128,0.14857907593250275,,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp13.md),meta data model,13/11/2017
