dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_500_image,exp28,youthful_edison,0.14988011121749878,0.14976142346858978,,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp28.md),meta data model,13/11/2017
