dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_500_image,exp23,youthful_edison,0.14255307614803314,0.14366959035396576,,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp23.md),meta data model,13/11/2017
