dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_500_image,exp78,youthful_edison,0.1418970376253128,0.1435420960187912,,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp78.md),meta data model,13/11/2017
