dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_500_image,exp55,youthful_edison,0.1499471813440323,0.14997312426567078,,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp55.md),meta data model,13/11/2017
