dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_500_image,exp12,youthful_edison,0.1429029107093811,0.14458046853542328,,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp12.md),meta data model,13/11/2017
