dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_500_image,exp63,youthful_edison,0.1785840541124344,0.22164487838745117,,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp63.md),meta data model,13/11/2017
