dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_500_image,exp59,youthful_edison,0.13506658375263214,0.14116337895393372,,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp59.md),meta data model,13/11/2017
