dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_500_image,exp35,youthful_edison,0.1309061199426651,0.13609905540943146,,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp35.md),meta data model,13/11/2017
