dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_500_image,exp64,youthful_edison,0.1405380517244339,0.1426900178194046,,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp64.md),meta data model,13/11/2017
