dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_500_image,exp33,youthful_edison,0.13451777398586273,0.1377304643392563,,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp33.md),meta data model,13/11/2017
