dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_500_image,exp16,youthful_edison,0.13940678536891937,0.14244596660137177,,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp16.md),meta data model,13/11/2017
