dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_500_image,exp62,youthful_edison,0.14130617678165436,0.1424291878938675,,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp62.md),meta data model,13/11/2017
