dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_500_image,exp15,youthful_edison,0.13965286314487457,0.14264516532421112,,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp15.md),meta data model,13/11/2017
