dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_500_image,exp71,youthful_edison,0.13223659992218018,0.1369486153125763,,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp71.md),meta data model,13/11/2017
