dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_500_image,exp74,youthful_edison,0.1322627067565918,0.13616077601909637,,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp74.md),meta data model,13/11/2017
