dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_500_image,exp65,youthful_edison,0.14118124544620514,0.14203500747680664,,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp65.md),meta data model,13/11/2017
