dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_500_image,exp48,youthful_edison,0.14860554039478302,0.1491944044828415,,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp48.md),meta data model,13/11/2017
