dataset,expname,name,train_score,val_score,test_score,ref,report,description,created
prima_d1_500_image,exp94,youthful_edison,0.13462071120738983,0.14912401139736176,,clement,[report](https://github.com/cthorey/prima/blob/master/reports/models/video_classification/youthful_edison/exp94.md),meta data model,13/11/2017
